"Date","Price","Open","High","Low","Change %"
"07/16/2025","3.205","3.205","3.205","3.205","-0.06%"
"07/15/2025","3.207","3.207","3.207","3.207","-0.77%"
"07/14/2025","3.232","3.232","3.232","3.232","-0.06%"
"07/11/2025","3.234","3.234","3.234","3.234","-0.09%"
"07/10/2025","3.237","3.237","3.237","3.237","0.72%"
"07/09/2025","3.214","3.214","3.214","3.214","-0.34%"
"07/08/2025","3.225","3.225","3.225","3.225","-0.12%"
"07/07/2025","3.229","3.229","3.229","3.229","1.29%"
"07/04/2025","3.188","3.188","3.188","3.188","-0.50%"
"07/03/2025","3.204","3.204","3.204","3.204","-0.19%"
"07/02/2025","3.210","3.210","3.210","3.210","0.56%"
"07/01/2025","3.192","3.192","3.192","3.192","-0.06%"
"06/30/2025","3.194","3.194","3.194","3.194","-0.25%"
"06/27/2025","3.202","3.202","3.202","3.202","0.22%"
"06/26/2025","3.195","3.195","3.195","3.195","0.06%"
"06/25/2025","3.193","3.193","3.193","3.193","-0.93%"
"06/23/2025","3.223","3.223","3.223","3.223","-0.86%"
"06/20/2025","3.251","3.251","3.251","3.251","0.12%"
"06/19/2025","3.247","3.247","3.247","3.247","0.50%"
"06/18/2025","3.231","3.231","3.231","3.231","-0.58%"
"06/17/2025","3.250","3.250","3.250","3.250","0.06%"
"06/16/2025","3.248","3.248","3.248","3.248","0.12%"
"06/13/2025","3.244","3.244","3.244","3.244","0.43%"
"06/12/2025","3.230","3.230","3.230","3.230","0.22%"
"06/11/2025","3.223","3.223","3.223","3.223","-0.06%"
"06/10/2025","3.225","3.225","3.225","3.225","-0.40%"
"06/09/2025","3.238","3.238","3.238","3.238","-0.09%"
"06/06/2025","3.241","3.241","3.241","3.241","0.00%"
"06/05/2025","3.241","3.241","3.241","3.241","0.22%"
"06/04/2025","3.234","3.234","3.234","3.234","0.65%"
"06/03/2025","3.213","3.213","3.213","3.213","-0.22%"
"06/02/2025","3.220","3.220","3.220","3.220","0.12%"
"05/30/2025","3.216","3.216","3.216","3.216","-0.77%"
"05/28/2025","3.241","3.241","3.241","3.241","3.18%"
"05/27/2025","3.141","3.141","3.141","3.141","-0.95%"
"05/26/2025","3.171","3.171","3.171","3.171","-0.91%"
"05/23/2025","3.200","3.200","3.200","3.200","-0.25%"
"05/22/2025","3.208","3.208","3.208","3.208","0.41%"
"05/21/2025","3.195","3.195","3.195","3.195","0.19%"
"05/20/2025","3.189","3.189","3.189","3.189","-0.41%"
"05/19/2025","3.202","3.202","3.202","3.202","-0.25%"
"05/16/2025","3.210","3.210","3.210","3.210","-0.80%"
"05/15/2025","3.236","3.236","3.236","3.236","-0.34%"
"05/14/2025","3.247","3.247","3.247","3.247","0.59%"
"05/13/2025","3.228","3.228","3.228","3.228","0.62%"
"05/12/2025","3.208","3.208","3.208","3.208","1.26%"
"05/09/2025","3.168","3.168","3.168","3.168","0.38%"
"05/08/2025","3.156","3.156","3.156","3.156","0.00%"
"05/07/2025","3.156","3.156","3.156","3.156","-1.00%"
"05/06/2025","3.188","3.188","3.188","3.188","-0.25%"
"05/05/2025","3.196","3.196","3.196","3.196","0.25%"
"05/02/2025","3.188","3.188","3.188","3.188","0.28%"
"04/30/2025","3.179","3.179","3.179","3.179","-0.90%"
"04/29/2025","3.208","3.208","3.208","3.208","0.03%"
"04/28/2025","3.207","3.207","3.207","3.207","-0.06%"
"04/25/2025","3.209","3.209","3.209","3.209","-0.53%"
"04/24/2025","3.226","3.226","3.226","3.226","-1.47%"
"04/23/2025","3.274","3.274","3.274","3.274","-1.36%"
"04/22/2025","3.319","3.319","3.319","3.319","-1.75%"
"04/17/2025","3.378","3.378","3.378","3.378","0.15%"
"04/16/2025","3.373","3.373","3.373","3.373","-0.41%"
"04/15/2025","3.387","3.387","3.387","3.387","-0.21%"
"04/14/2025","3.394","3.394","3.394","3.394","-0.61%"
"04/11/2025","3.415","3.415","3.415","3.415","-0.32%"
"04/10/2025","3.426","3.426","3.426","3.426","0.15%"
"04/09/2025","3.421","3.421","3.421","3.421","0.00%"
"04/08/2025","3.421","3.421","3.421","3.421","0.53%"
"04/07/2025","3.403","3.403","3.403","3.403","-0.61%"
"04/04/2025","3.424","3.424","3.424","3.424","0.20%"
"04/03/2025","3.417","3.417","3.417","3.417","-0.78%"
"04/02/2025","3.444","3.444","3.444","3.444","-0.58%"
"04/01/2025","3.464","3.464","3.464","3.464","-0.43%"
"03/31/2025","3.479","3.479","3.479","3.479","-0.46%"
"03/28/2025","3.495","3.495","3.495","3.495","-0.06%"
"03/27/2025","3.497","3.497","3.497","3.497","-0.09%"
"03/26/2025","3.500","3.500","3.500","3.500","-0.14%"
"03/25/2025","3.505","3.505","3.505","3.505","0.66%"
"03/24/2025","3.482","3.482","3.482","3.482","-0.71%"
"03/21/2025","3.507","3.507","3.507","3.507","-0.17%"
"03/20/2025","3.513","3.513","3.513","3.513","-0.17%"
"03/19/2025","3.519","3.519","3.519","3.519","-0.06%"
"03/18/2025","3.521","3.521","3.521","3.521","0.09%"
"03/17/2025","3.518","3.518","3.518","3.518","-0.42%"
"03/14/2025","3.533","3.533","3.533","3.533","0.57%"
"03/13/2025","3.513","3.513","3.513","3.513","0.49%"
"03/12/2025","3.496","3.496","3.496","3.496","0.75%"
"03/10/2025","3.470","3.470","3.470","3.470","-0.60%"
"03/07/2025","3.491","3.491","3.491","3.491","-0.26%"
"03/06/2025","3.500","3.500","3.500","3.500","4.63%"
"03/05/2025","3.345","3.345","3.345","3.345","4.47%"
"03/04/2025","3.202","3.202","3.202","3.202","-0.09%"
"03/03/2025","3.205","3.205","3.205","3.205","0.60%"
"02/28/2025","3.186","3.186","3.186","3.186","-0.03%"
"02/27/2025","3.187","3.187","3.187","3.187","-0.19%"
"02/26/2025","3.193","3.193","3.193","3.193","-0.19%"
"02/25/2025","3.199","3.199","3.199","3.199","-0.06%"
"02/24/2025","3.201","3.201","3.201","3.201","-0.25%"
"02/21/2025","3.209","3.209","3.209","3.209","-0.28%"
"02/20/2025","3.218","3.218","3.218","3.218","0.16%"
"02/19/2025","3.213","3.213","3.213","3.213","1.55%"
"02/18/2025","3.164","3.164","3.164","3.164","-0.09%"
"02/17/2025","3.167","3.167","3.167","3.167","0.19%"
"02/14/2025","3.161","3.161","3.161","3.161","0.35%"
"02/13/2025","3.150","3.150","3.150","3.150","-0.19%"
"02/12/2025","3.156","3.156","3.156","3.156","0.32%"
"02/11/2025","3.146","3.146","3.146","3.146","-0.25%"
"02/10/2025","3.154","3.154","3.154","3.154","-0.38%"
"02/07/2025","3.166","3.166","3.166","3.166","-0.06%"
"02/06/2025","3.168","3.168","3.168","3.168","-0.25%"
"02/05/2025","3.176","3.176","3.176","3.176","-0.41%"
"02/04/2025","3.189","3.189","3.189","3.189","0.35%"
"02/03/2025","3.178","3.178","3.178","3.178","-1.21%"
"01/31/2025","3.217","3.217","3.217","3.217","-0.65%"
"01/30/2025","3.238","3.238","3.238","3.238","-0.34%"
"01/29/2025","3.249","3.249","3.249","3.249","-0.21%"
"01/28/2025","3.256","3.256","3.256","3.256","-0.09%"
"01/27/2025","3.259","3.259","3.259","3.259","-0.55%"
"01/24/2025","3.277","3.277","3.277","3.277","0.18%"
"01/23/2025","3.271","3.271","3.271","3.271","0.49%"
"01/22/2025","3.255","3.255","3.255","3.255","-0.34%"
"01/21/2025","3.266","3.266","3.266","3.266","-0.88%"
"01/20/2025","3.295","3.295","3.295","3.295","-0.45%"
"01/17/2025","3.310","3.310","3.310","3.310","-1.05%"
"01/16/2025","3.345","3.345","3.345","3.345","-0.83%"
"01/15/2025","3.373","3.373","3.373","3.373","-0.62%"
"01/14/2025","3.394","3.394","3.394","3.394","0.86%"
"01/13/2025","3.365","3.365","3.365","3.365","1.05%"
"01/10/2025","3.330","3.330","3.330","3.330","1.83%"
"01/09/2025","3.270","3.270","3.270","3.270","0.55%"
"01/08/2025","3.252","3.252","3.252","3.252","0.40%"
"01/07/2025","3.239","3.239","3.239","3.239","0.37%"
"01/06/2025","3.227","3.227","3.227","3.227","-0.06%"
"01/03/2025","3.229","3.229","3.229","3.229","0.37%"
"01/02/2025","3.217","3.217","3.217","3.217","-0.71%"
"12/30/2024","3.240","3.240","3.240","3.240","0.37%"
"12/27/2024","3.228","3.228","3.228","3.228","0.37%"
"12/23/2024","3.216","3.216","3.216","3.216","0.94%"
"12/20/2024","3.186","3.186","3.186","3.186","-0.06%"
"12/19/2024","3.188","3.188","3.188","3.188","0.76%"
"12/18/2024","3.164","3.164","3.164","3.164","-0.06%"
"12/17/2024","3.166","3.166","3.166","3.166","0.13%"
"12/16/2024","3.162","3.162","3.162","3.162","0.16%"
"12/13/2024","3.157","3.157","3.157","3.157","0.35%"
"12/12/2024","3.146","3.146","3.146","3.146","0.06%"
"12/11/2024","3.144","3.144","3.144","3.144","-0.22%"
"12/10/2024","3.151","3.151","3.151","3.151","0.00%"
"12/09/2024","3.151","3.151","3.151","3.151","-0.35%"
"12/06/2024","3.162","3.162","3.162","3.162","-0.60%"
"12/05/2024","3.181","3.181","3.181","3.181","-2.57%"
"12/04/2024","3.265","3.265","3.265","3.265","-0.27%"
"12/03/2024","3.274","3.274","3.274","3.274","-0.85%"
"12/02/2024","3.302","3.302","3.302","3.302","-0.99%"
"11/29/2024","3.335","3.335","3.335","3.335","-0.42%"
"11/28/2024","3.349","3.349","3.349","3.349","-0.24%"
"11/27/2024","3.357","3.357","3.357","3.357","-0.15%"
"11/26/2024","3.362","3.362","3.362","3.362","0.00%"
"11/25/2024","3.362","3.362","3.362","3.362","-0.65%"
"11/22/2024","3.384","3.384","3.384","3.384","-0.21%"
"11/21/2024","3.391","3.391","3.391","3.391","0.12%"
"11/20/2024","3.387","3.387","3.387","3.387","0.12%"
"11/19/2024","3.383","3.383","3.383","3.383","0.09%"
"11/18/2024","3.380","3.380","3.380","3.380","0.00%"
"11/15/2024","3.380","3.380","3.380","3.380","-0.21%"
"11/14/2024","3.387","3.387","3.387","3.387","-0.38%"
"11/13/2024","3.400","3.400","3.400","3.400","0.47%"
"11/12/2024","3.384","3.384","3.384","3.384","-0.09%"
"11/11/2024","3.387","3.387","3.387","3.387","-0.56%"
"11/08/2024","3.406","3.406","3.406","3.406","-0.84%"
"11/07/2024","3.435","3.435","3.435","3.435","0.26%"
"11/06/2024","3.426","3.426","3.426","3.426","-0.44%"
"11/05/2024","3.441","3.441","3.441","3.441","0.44%"
"11/04/2024","3.426","3.426","3.426","3.426","0.20%"
"10/31/2024","3.419","3.419","3.419","3.419","0.41%"
"10/30/2024","3.405","3.405","3.405","3.405","0.47%"
"10/29/2024","3.389","3.389","3.389","3.389","0.03%"
"10/28/2024","3.388","3.388","3.388","3.388","-0.09%"
"10/25/2024","3.391","3.391","3.391","3.391","0.21%"
"10/24/2024","3.384","3.384","3.384","3.384","-0.59%"
"10/23/2024","3.404","3.404","3.404","3.404","0.38%"
"10/22/2024","3.391","3.391","3.391","3.391","0.56%"
"10/21/2024","3.372","3.372","3.372","3.372","0.30%"
"10/18/2024","3.362","3.362","3.362","3.362","-0.39%"
"10/17/2024","3.375","3.375","3.375","3.375","-0.12%"
"10/16/2024","3.379","3.379","3.379","3.379","-0.44%"
"10/15/2024","3.394","3.394","3.394","3.394","-0.70%"
"10/14/2024","3.418","3.418","3.418","3.418","-0.15%"
"10/11/2024","3.423","3.423","3.423","3.423","0.15%"
"10/10/2024","3.418","3.418","3.418","3.418","0.38%"
"10/09/2024","3.405","3.405","3.405","3.405","-0.35%"
"10/08/2024","3.417","3.417","3.417","3.417","0.06%"
"10/07/2024","3.415","3.415","3.415","3.415","1.13%"
"10/04/2024","3.377","3.377","3.377","3.377","0.75%"
"10/03/2024","3.352","3.352","3.352","3.352","0.30%"
"10/02/2024","3.342","3.342","3.342","3.342","-0.03%"
"10/01/2024","3.343","3.343","3.343","3.343","-0.98%"
"09/30/2024","3.376","3.376","3.376","3.376","-0.38%"
"09/27/2024","3.389","3.389","3.389","3.389","-0.94%"
"09/26/2024","3.421","3.421","3.421","3.421","-0.55%"
"09/25/2024","3.440","3.440","3.440","3.440","0.12%"
"09/24/2024","3.436","3.436","3.436","3.436","-1.29%"
"09/23/2024","3.481","3.481","3.481","3.481","-0.23%"
"09/20/2024","3.489","3.489","3.489","3.489","0.09%"
"09/19/2024","3.486","3.486","3.486","3.486","0.09%"
"09/18/2024","3.483","3.483","3.483","3.483","6.35%"
"09/17/2024","3.275","3.275","3.275","3.275","-1.86%"
"09/16/2024","3.337","3.337","3.337","3.337","-0.06%"
"09/13/2024","3.339","3.339","3.339","3.339","-0.18%"
"09/12/2024","3.345","3.345","3.345","3.345","0.45%"
"09/11/2024","3.330","3.330","3.330","3.330","-0.45%"
"09/10/2024","3.345","3.345","3.345","3.345","-0.33%"
"09/09/2024","3.356","3.356","3.356","3.356","0.21%"
"09/06/2024","3.349","3.349","3.349","3.349","-0.45%"
"09/05/2024","3.364","3.364","3.364","3.364","-1.20%"
"09/04/2024","3.405","3.405","3.405","3.405","-0.50%"
"09/03/2024","3.422","3.422","3.422","3.422","-0.26%"
"09/02/2024","3.431","3.431","3.431","3.431","-0.09%"
"08/30/2024","3.434","3.434","3.434","3.434","-0.26%"
"08/29/2024","3.443","3.443","3.443","3.443","0.12%"
"08/28/2024","3.439","3.439","3.439","3.439","-0.20%"
"08/27/2024","3.446","3.446","3.446","3.446","0.73%"
"08/26/2024","3.421","3.421","3.421","3.421","-0.03%"
"08/23/2024","3.422","3.422","3.422","3.422","-0.12%"
"08/22/2024","3.426","3.426","3.426","3.426","0.35%"
"08/21/2024","3.414","3.414","3.414","3.414","-0.23%"
"08/20/2024","3.422","3.422","3.422","3.422","-0.18%"
"08/19/2024","3.428","3.428","3.428","3.428","-0.12%"
"08/16/2024","3.432","3.432","3.432","3.432","0.32%"
"08/14/2024","3.421","3.421","3.421","3.421","-0.20%"
"08/13/2024","3.428","3.428","3.428","3.428","-0.23%"
"08/12/2024","3.436","3.436","3.436","3.436","0.06%"
"08/09/2024","3.434","3.434","3.434","3.434","-1.27%"
"08/08/2024","3.478","3.478","3.478","3.478","0.23%"
"08/07/2024","3.470","3.470","3.470","3.470","0.17%"
"08/06/2024","3.464","3.464","3.464","3.464","0.23%"
"08/05/2024","3.456","3.456","3.456","3.456","-0.17%"
"08/02/2024","3.462","3.462","3.462","3.462","0.58%"
"08/01/2024","3.442","3.442","3.442","3.442","-1.85%"
"07/31/2024","3.507","3.507","3.507","3.507","-0.85%"
"07/30/2024","3.537","3.537","3.537","3.537","-2.00%"
"07/29/2024","3.609","3.609","3.609","3.609","-0.36%"
"07/26/2024","3.622","3.622","3.622","3.622","0.30%"
"07/25/2024","3.611","3.611","3.611","3.611","-0.03%"
"07/24/2024","3.612","3.612","3.612","3.612","-0.11%"
"07/23/2024","3.616","3.616","3.616","3.616","-0.25%"
"07/22/2024","3.625","3.625","3.625","3.625","0.14%"
"07/19/2024","3.620","3.620","3.620","3.620","0.47%"
"07/18/2024","3.603","3.603","3.603","3.603","-0.08%"
"07/17/2024","3.606","3.606","3.606","3.606","-0.72%"
"07/16/2024","3.632","3.632","3.632","3.632","-0.27%"
"07/15/2024","3.642","3.642","3.642","3.642","0.58%"
"07/12/2024","3.621","3.621","3.621","3.621","-0.25%"
"07/11/2024","3.630","3.630","3.630","3.630","-0.77%"
"07/10/2024","3.658","3.658","3.658","3.658","-0.22%"
"07/09/2024","3.666","3.666","3.666","3.666","0.11%"
"07/08/2024","3.662","3.662","3.662","3.662","-0.25%"
"07/05/2024","3.671","3.671","3.671","3.671","-0.11%"
"07/04/2024","3.675","3.675","3.675","3.675","-0.22%"
"07/03/2024","3.683","3.683","3.683","3.683","-0.11%"
"07/02/2024","3.687","3.687","3.687","3.687","0.11%"
"07/01/2024","3.683","3.683","3.683","3.683","0.24%"
"06/28/2024","3.674","3.674","3.674","3.674","0.03%"
"06/27/2024","3.673","3.673","3.673","3.673","0.33%"
"06/26/2024","3.661","3.661","3.661","3.661","-0.27%"
"06/25/2024","3.671","3.671","3.671","3.671","-0.33%"
"06/21/2024","3.683","3.683","3.683","3.683","-0.14%"
"06/20/2024","3.688","3.688","3.688","3.688","0.08%"
"06/19/2024","3.685","3.685","3.685","3.685","0.08%"
"06/18/2024","3.682","3.682","3.682","3.682","0.05%"
"06/17/2024","3.680","3.680","3.680","3.680","-0.11%"
"06/14/2024","3.684","3.684","3.684","3.684","-0.41%"
"06/13/2024","3.699","3.699","3.699","3.699","-0.67%"
"06/12/2024","3.724","3.724","3.724","3.724","-0.77%"
"06/11/2024","3.753","3.753","3.753","3.753","-1.26%"
"06/10/2024","3.801","3.801","3.801","3.801","0.56%"
"06/07/2024","3.780","3.780","3.780","3.780","0.59%"
"06/06/2024","3.758","3.758","3.758","3.758","0.08%"
"06/05/2024","3.755","3.755","3.755","3.755","-0.27%"
"06/04/2024","3.765","3.765","3.765","3.765","-0.19%"
"06/03/2024","3.772","3.772","3.772","3.772","-0.16%"
"05/31/2024","3.778","3.778","3.778","3.778","-0.24%"
"05/30/2024","3.787","3.787","3.787","3.787","0.45%"
"05/29/2024","3.770","3.770","3.770","3.770","0.29%"
"05/28/2024","3.759","3.759","3.759","3.759","-1.16%"
"05/27/2024","3.803","3.803","3.803","3.803","1.09%"
"05/24/2024","3.762","3.762","3.762","3.762","-0.05%"
"05/23/2024","3.764","3.764","3.764","3.764","1.02%"
"05/22/2024","3.726","3.726","3.726","3.726","-0.29%"
"05/21/2024","3.737","3.737","3.737","3.737","0.30%"
"05/20/2024","3.726","3.726","3.726","3.726","0.03%"
"05/17/2024","3.725","3.725","3.725","3.725","0.27%"
"05/16/2024","3.715","3.715","3.715","3.715","-0.67%"
"05/15/2024","3.740","3.740","3.740","3.740","-0.16%"
"05/14/2024","3.746","3.746","3.746","3.746","0.35%"
"05/13/2024","3.733","3.733","3.733","3.733","0.03%"
"05/10/2024","3.732","3.732","3.732","3.732","1.03%"
"05/08/2024","3.694","3.694","3.694","3.694","-0.48%"
"05/07/2024","3.712","3.712","3.712","3.712","-0.40%"
"05/06/2024","3.727","3.727","3.727","3.727","-1.17%"
"05/03/2024","3.771","3.771","3.771","3.771","2.39%"
"05/02/2024","3.683","3.683","3.683","3.683","0.35%"
"04/30/2024","3.670","3.670","3.670","3.670","0.19%"
"04/29/2024","3.663","3.663","3.663","3.663","-0.46%"
"04/26/2024","3.680","3.680","3.680","3.680","0.08%"
"04/25/2024","3.677","3.677","3.677","3.677","0.71%"
"04/24/2024","3.651","3.651","3.651","3.651","0.14%"
"04/23/2024","3.646","3.646","3.646","3.646","-0.30%"
"04/22/2024","3.657","3.657","3.657","3.657","-0.16%"
"04/19/2024","3.663","3.663","3.663","3.663","0.00%"
"04/18/2024","3.663","3.663","3.663","3.663","-0.22%"
"04/17/2024","3.671","3.671","3.671","3.671","-0.92%"
"04/16/2024","3.705","3.705","3.705","3.705","0.76%"
"04/15/2024","3.677","3.677","3.677","3.677","0.35%"
"04/12/2024","3.664","3.664","3.664","3.664","-0.43%"
"04/11/2024","3.680","3.680","3.680","3.680","0.79%"
"04/10/2024","3.651","3.651","3.651","3.651","-0.03%"
"04/09/2024","3.652","3.652","3.652","3.652","-0.14%"
"04/08/2024","3.657","3.657","3.657","3.657","0.30%"
"04/05/2024","3.646","3.646","3.646","3.646","0.05%"
"04/04/2024","3.644","3.644","3.644","3.644","-0.22%"
"04/03/2024","3.652","3.652","3.652","3.652","0.44%"
"04/02/2024","3.636","3.636","3.636","3.636","0.78%"
"03/28/2024","3.608","3.608","3.608","3.608","-0.61%"
"03/27/2024","3.630","3.630","3.630","3.630","-0.22%"
"03/26/2024","3.638","3.638","3.638","3.638","0.06%"
"03/25/2024","3.636","3.636","3.636","3.636","-0.11%"
"03/22/2024","3.640","3.640","3.640","3.640","-0.57%"
"03/21/2024","3.661","3.661","3.661","3.661","0.22%"
"03/20/2024","3.653","3.653","3.653","3.653","0.11%"
"03/19/2024","3.649","3.649","3.649","3.649","-0.38%"
"03/18/2024","3.663","3.663","3.663","3.663","0.47%"
"03/15/2024","3.646","3.646","3.646","3.646","0.19%"
"03/14/2024","3.639","3.639","3.639","3.639","0.00%"
"03/13/2024","3.639","3.639","3.639","3.639","0.05%"
"03/12/2024","3.637","3.637","3.637","3.637","0.28%"
"03/11/2024","3.627","3.627","3.627","3.627","0.25%"
"03/08/2024","3.618","3.618","3.618","3.618","-0.22%"
"03/07/2024","3.626","3.626","3.626","3.626","-0.33%"
"03/06/2024","3.638","3.638","3.638","3.638","-0.98%"
"03/05/2024","3.674","3.674","3.674","3.674","-3.04%"
"03/04/2024","3.789","3.789","3.789","3.789","-0.16%"
"03/01/2024","3.795","3.795","3.795","3.795","-0.32%"
"02/29/2024","3.807","3.807","3.807","3.807","0.53%"
"02/28/2024","3.787","3.787","3.787","3.787","0.21%"
"02/27/2024","3.779","3.779","3.779","3.779","0.43%"
"02/26/2024","3.763","3.763","3.763","3.763","-0.63%"
"02/23/2024","3.787","3.787","3.787","3.787","-0.05%"
"02/22/2024","3.789","3.789","3.789","3.789","0.13%"
"02/21/2024","3.784","3.784","3.784","3.784","0.26%"
"02/20/2024","3.774","3.774","3.774","3.774","0.24%"
"02/19/2024","3.765","3.765","3.765","3.765","0.45%"
"02/15/2024","3.748","3.748","3.748","3.748","-1.32%"
"02/14/2024","3.798","3.798","3.798","3.798","0.32%"
"02/13/2024","3.786","3.786","3.786","3.786","0.21%"
"02/12/2024","3.778","3.778","3.778","3.778","0.35%"
"02/09/2024","3.765","3.765","3.765","3.765","0.48%"
"02/08/2024","3.747","3.747","3.747","3.747","0.43%"
"02/07/2024","3.731","3.731","3.731","3.731","-0.27%"
"02/06/2024","3.741","3.741","3.741","3.741","0.32%"
"02/05/2024","3.729","3.729","3.729","3.729","1.66%"
"02/02/2024","3.668","3.668","3.668","3.668","-0.60%"
"02/01/2024","3.690","3.690","3.690","3.690","0.00%"
"01/31/2024","3.690","3.690","3.690","3.690","-0.89%"
"01/30/2024","3.723","3.723","3.723","3.723","0.05%"
"01/29/2024","3.721","3.721","3.721","3.721","-1.04%"
"01/26/2024","3.760","3.760","3.760","3.760","0.08%"
"01/25/2024","3.757","3.757","3.757","3.757","0.67%"
"01/24/2024","3.732","3.732","3.732","3.732","-0.05%"
"01/23/2024","3.734","3.734","3.734","3.734","-0.08%"
"01/22/2024","3.737","3.737","3.737","3.737","-0.80%"
"01/19/2024","3.767","3.767","3.767","3.767","0.35%"
"01/18/2024","3.754","3.754","3.754","3.754","0.05%"
"01/17/2024","3.752","3.752","3.752","3.752","1.13%"
"01/16/2024","3.710","3.710","3.710","3.710","-0.40%"
"01/15/2024","3.725","3.725","3.725","3.725","-0.13%"
"01/12/2024","3.730","3.730","3.730","3.730","-7.65%"
"01/11/2024","4.039","4.039","4.039","4.039","0.70%"
"01/10/2024","4.011","4.011","4.011","4.011","0.78%"
"01/09/2024","3.980","3.980","3.980","3.980","0.79%"
"01/08/2024","3.949","3.949","3.949","3.949","13.05%"
"01/05/2024","3.493","3.493","3.493","3.493","1.16%"
"01/04/2024","3.453","3.453","3.453","3.453","0.12%"
"01/03/2024","3.449","3.449","3.449","3.449","0.06%"
"01/02/2024","3.447","3.447","3.447","3.447","0.44%"
"12/29/2023","3.432","3.432","3.432","3.432","0.82%"
"12/28/2023","3.404","3.404","3.404","3.404","-0.50%"
"12/27/2023","3.421","3.421","3.421","3.421","-0.38%"
"12/22/2023","3.434","3.434","3.434","3.434","0.29%"
"12/21/2023","3.424","3.424","3.424","3.424","-1.13%"
"12/20/2023","3.463","3.463","3.463","3.463","0.17%"
"12/19/2023","3.457","3.457","3.457","3.457","-0.37%"
"12/18/2023","3.470","3.470","3.470","3.470","-0.91%"
"12/15/2023","3.502","3.502","3.502","3.502","-2.59%"
"12/14/2023","3.595","3.595","3.595","3.595","-14.47%"
"12/13/2023","4.203","4.203","4.203","4.203","0.00%"
"12/12/2023","4.203","4.203","4.203","4.203","-1.45%"
"12/11/2023","4.265","4.265","4.265","4.265","0.21%"
"12/08/2023","4.256","4.256","4.256","4.256","-1.14%"
"12/07/2023","4.305","4.305","4.305","4.305","-0.69%"
"12/06/2023","4.335","4.335","4.335","4.335","12.25%"
"12/05/2023","3.862","3.862","3.862","3.862","-2.57%"
"12/04/2023","3.964","3.964","3.964","3.964","-1.37%"
"12/01/2023","4.019","4.019","4.019","4.019","-0.64%"
"11/30/2023","4.045","4.045","4.045","4.045","-0.71%"
"11/29/2023","4.074","4.074","4.074","4.074","-1.04%"
"11/28/2023","4.117","4.117","4.117","4.117","2.64%"
"11/27/2023","4.011","4.011","4.011","4.011","-0.05%"
"11/24/2023","4.013","4.013","4.013","4.013","0.05%"
"11/23/2023","4.011","4.011","4.011","4.011","0.05%"
"11/22/2023","4.009","4.009","4.009","4.009","-0.10%"
"11/21/2023","4.013","4.013","4.013","4.013","-1.11%"
"11/20/2023","4.058","4.058","4.058","4.058","-0.47%"
"11/17/2023","4.077","4.077","4.077","4.077","-1.19%"
"11/16/2023","4.126","4.126","4.126","4.126","0.15%"
"11/15/2023","4.120","4.120","4.120","4.120","-0.02%"
"11/14/2023","4.121","4.121","4.121","4.121","-1.20%"
"11/13/2023","4.171","4.171","4.171","4.171","0.17%"
"11/10/2023","4.164","4.164","4.164","4.164","0.43%"
"11/09/2023","4.146","4.146","4.146","4.146","-0.58%"
"11/08/2023","4.170","4.170","4.170","4.170","-0.52%"
"11/07/2023","4.192","4.192","4.192","4.192","0.10%"
"11/06/2023","4.188","4.188","4.188","4.188","0.05%"
"11/03/2023","4.186","4.186","4.186","4.186","-7.59%"
"10/31/2023","4.530","4.530","4.530","4.530","4.31%"
"10/30/2023","4.343","4.343","4.343","4.343","-0.78%"
"10/27/2023","4.377","4.377","4.377","4.377","-1.20%"
"10/26/2023","4.430","4.430","4.430","4.430","0.50%"
"10/25/2023","4.408","4.408","4.408","4.408","-0.32%"
"10/24/2023","4.422","4.422","4.422","4.422","-0.61%"
"10/23/2023","4.449","4.449","4.449","4.449","0.32%"
"10/20/2023","4.435","4.435","4.435","4.435","0.09%"
"10/19/2023","4.431","4.431","4.431","4.431","0.11%"
"10/18/2023","4.426","4.426","4.426","4.426","-0.16%"
"10/17/2023","4.433","4.433","4.433","4.433","0.25%"
"10/16/2023","4.422","4.422","4.422","4.422","0.36%"
"10/13/2023","4.406","4.406","4.406","4.406","-0.14%"
"10/12/2023","4.412","4.412","4.412","4.412","-0.43%"
"10/11/2023","4.431","4.431","4.431","4.431","0.18%"
"10/10/2023","4.423","4.423","4.423","4.423","0.39%"
"10/09/2023","4.406","4.406","4.406","4.406","-1.06%"
"10/06/2023","4.453","4.453","4.453","4.453","-0.02%"
"10/05/2023","4.454","4.454","4.454","4.454","-2.20%"
"10/04/2023","4.554","4.554","4.554","4.554","-0.04%"
"10/03/2023","4.556","4.556","4.556","4.556","1.06%"
"10/02/2023","4.508","4.508","4.508","4.508","0.96%"
"09/29/2023","4.465","4.465","4.465","4.465","-0.98%"
"09/28/2023","4.509","4.509","4.509","4.509","3.46%"
"09/27/2023","4.358","4.358","4.358","4.358","0.39%"
"09/26/2023","4.341","4.341","4.341","4.341","0.25%"
"09/25/2023","4.330","4.330","4.330","4.330","0.96%"
"09/22/2023","4.289","4.289","4.289","4.289","-0.09%"
"09/21/2023","4.293","4.293","4.293","4.293","1.27%"
"09/20/2023","4.239","4.239","4.239","4.239","-0.07%"
"09/19/2023","4.242","4.242","4.242","4.242","0.05%"
"09/18/2023","4.240","4.240","4.240","4.240","1.00%"
"09/15/2023","4.198","4.198","4.198","4.198","-0.07%"
"09/14/2023","4.201","4.201","4.201","4.201","-0.17%"
"09/13/2023","4.208","4.208","4.208","4.208","0.65%"
