"Date","Price","Open","High","Low","Change %"
"08/13/2025","3.48","3.52","3.52","3.45","-1.28%"
"08/12/2025","3.52","3.49","3.53","3.47","0.89%"
"08/11/2025","3.49","3.48","3.49","3.46","0.00%"
"08/08/2025","3.49","3.45","3.50","3.44","1.45%"
"08/07/2025","3.44","3.47","3.47","3.44","-0.17%"
"08/06/2025","3.45","3.44","3.46","3.44","0.67%"
"08/05/2025","3.43","3.43","3.45","3.41","-0.29%"
"08/04/2025","3.44","3.49","3.51","3.44","-2.33%"
"08/01/2025","3.52","3.51","3.52","3.49","1.29%"
"07/31/2025","3.47","3.49","3.49","3.47","-0.32%"
"07/30/2025","3.49","3.50","3.50","3.46","0.35%"
"07/29/2025","3.47","3.51","3.52","3.47","-0.26%"
"07/28/2025","3.48","3.50","3.50","3.47","-0.66%"
"07/25/2025","3.51","3.51","3.55","3.51","1.04%"
"07/24/2025","3.47","3.48","3.48","3.44","1.91%"
"07/23/2025","3.40","3.46","3.46","3.40","0.21%"
"07/22/2025","3.40","3.46","3.46","3.39","-0.76%"
"07/21/2025","3.42","3.44","3.46","3.41","-1.18%"
"07/18/2025","3.46","3.48","3.49","3.46","0.32%"
"07/17/2025","3.45","3.49","3.49","3.45","-0.20%"
"07/16/2025","3.46","3.50","3.51","3.45","-0.37%"
"07/15/2025","3.47","3.50","3.51","3.44","-0.91%"
"07/14/2025","3.51","3.46","3.51","3.46","0.83%"
"07/11/2025","3.48","3.46","3.48","3.46","-0.26%"
"07/10/2025","3.49","3.44","3.49","3.43","1.34%"
"07/09/2025","3.44","3.46","3.46","3.44","-0.29%"
"07/08/2025","3.45","3.42","3.46","3.42","0.97%"
"07/07/2025","3.42","3.39","3.42","3.39","1.30%"
"07/04/2025","3.37","3.43","3.43","3.38","-0.43%"
"07/03/2025","3.39","3.45","3.45","3.40","-0.65%"
"07/02/2025","3.41","3.41","3.44","3.38","1.16%"
"07/01/2025","3.37","3.41","3.41","3.37","-0.41%"
"06/30/2025","3.38","3.42","3.42","3.39","-0.78%"
"06/27/2025","3.41","3.41","3.45","3.40","0.99%"
"06/26/2025","3.38","3.42","3.42","3.40","-0.34%"
"06/25/2025","3.39","3.40","3.43","3.39","0.00%"
"06/24/2025","3.39","3.43","3.44","3.40","-0.27%"
"06/23/2025","3.40","3.47","3.48","3.41","-0.75%"
"06/20/2025","3.42","3.45","3.46","3.42","0.00%"
"06/19/2025","3.42","3.48","3.49","3.43","0.50%"
"06/18/2025","3.41","3.47","3.49","3.42","-1.30%"
"06/17/2025","3.45","3.49","3.50","3.46","0.66%"
"06/16/2025","3.43","3.52","3.54","3.44","-0.72%"
"06/13/2025","3.45","3.44","3.48","3.42","1.53%"
"06/12/2025","3.40","3.43","3.45","3.42","-0.96%"
"06/11/2025","3.44","3.47","3.48","3.44","0.00%"
"06/10/2025","3.43","3.49","3.49","3.44","-0.68%"
"06/09/2025","3.46","3.50","3.52","3.44","-0.27%"
"06/06/2025","3.47","3.51","3.52","3.46","-0.46%"
"06/05/2025","3.48","3.45","3.50","3.42","1.77%"
"06/04/2025","3.42","3.44","3.46","3.43","0.60%"
"06/03/2025","3.40","3.42","3.45","3.41","-0.53%"
"06/02/2025","3.42","3.44","3.47","3.43","0.00%"
"05/30/2025","3.42","3.44","3.46","3.42","0.00%"
"05/29/2025","3.41","3.48","3.51","3.43","-0.79%"
"05/28/2025","3.44","3.47","3.48","3.45","0.00%"
"05/27/2025","3.44","3.49","3.49","3.46","-1.06%"
"05/26/2025","3.47","3.54","3.54","3.49","-0.52%"
"05/23/2025","3.49","3.53","3.55","3.49","-0.82%"
"05/22/2025","3.52","3.55","3.56","3.53","0.49%"
"05/21/2025","3.50","3.50","3.55","3.50","1.11%"
"05/20/2025","3.47","3.50","3.50","3.46","0.19%"
"05/19/2025","3.46","3.49","3.54","3.48","-0.26%"
"05/16/2025","3.47","3.51","3.51","3.46","-1.08%"
"05/15/2025","3.51","3.58","3.58","3.53","-1.29%"
"05/14/2025","3.55","3.57","3.58","3.54","0.51%"
"05/13/2025","3.53","3.54","3.56","3.54","0.74%"
"05/12/2025","3.51","3.49","3.54","3.49","1.65%"
"05/09/2025","3.45","3.46","3.50","3.46","1.25%"
"05/08/2025","3.41","3.46","3.46","3.39","0.56%"
"05/07/2025","3.39","3.46","3.46","3.41","-1.31%"
"05/06/2025","3.43","3.47","3.48","3.45","0.26%"
"05/05/2025","3.43","3.45","3.46","3.43","0.00%"
"05/02/2025","3.42","3.42","3.46","3.41","1.50%"
"04/30/2025","3.37","3.42","3.42","3.39","-0.87%"
"04/29/2025","3.40","3.43","3.44","3.42","-0.48%"
"04/28/2025","3.42","3.44","3.45","3.43","0.59%"
"04/25/2025","3.40","3.42","3.42","3.40","0.62%"
"04/24/2025","3.38","3.44","3.44","3.39","-1.29%"
"04/23/2025","3.42","3.44","3.46","3.42","0.00%"
"04/22/2025","3.42","3.49","3.49","3.43","-1.38%"
"04/17/2025","3.47","3.54","3.56","3.48","-1.27%"
"04/16/2025","3.51","3.53","3.56","3.52","-0.96%"
"04/15/2025","3.55","3.52","3.57","3.51","0.68%"
"04/14/2025","3.52","3.58","3.59","3.54","-1.21%"
"04/11/2025","3.57","3.58","3.62","3.57","0.00%"
"04/10/2025","3.56","3.65","3.66","3.57","-0.97%"
"04/09/2025","3.60","3.63","3.66","3.58","1.77%"
"04/08/2025","3.53","3.57","3.63","3.53","0.37%"
"04/07/2025","3.52","3.49","3.62","3.46","1.15%"
"04/04/2025","3.48","3.52","3.52","3.46","-0.95%"
"04/03/2025","3.51","3.53","3.55","3.51","-1.11%"
"04/02/2025","3.55","3.55","3.57","3.53","0.79%"
"04/01/2025","3.53","3.57","3.57","3.52","-0.83%"
"03/31/2025","3.56","3.56","3.58","3.54","-0.34%"
"03/28/2025","3.57","3.57","3.60","3.57","-0.82%"
"03/27/2025","3.60","3.61","3.63","3.60","-0.55%"
"03/26/2025","3.62","3.63","3.65","3.62","0.00%"
"03/25/2025","3.62","3.62","3.66","3.62","0.70%"
"03/24/2025","3.59","3.64","3.64","3.61","-0.28%"
"03/21/2025","3.60","3.61","3.62","3.59","0.15%"
"03/20/2025","3.60","3.62","3.64","3.60","-0.35%"
"03/19/2025","3.61","3.63","3.65","3.62","-1.16%"
"03/18/2025","3.65","3.69","3.70","3.66","0.00%"
"03/17/2025","3.65","3.76","3.77","3.67","-2.22%"
"03/14/2025","3.73","3.74","3.80","3.74","0.51%"
"03/13/2025","3.71","3.75","3.77","3.72","-0.16%"
"03/12/2025","3.72","3.76","3.78","3.72","-0.44%"
"03/11/2025","3.74","3.70","3.76","3.70","2.22%"
"03/10/2025","3.66","3.69","3.70","3.64","-0.18%"
"03/07/2025","3.66","3.68","3.69","3.64","-0.54%"
"03/06/2025","3.68","3.69","3.72","3.65","3.40%"
"03/05/2025","3.56","3.46","3.61","3.43","7.05%"
"03/04/2025","3.33","3.35","3.37","3.33","-0.55%"
"03/03/2025","3.35","3.31","3.39","3.31","1.98%"
"02/28/2025","3.28","3.32","3.32","3.30","-0.76%"
"02/27/2025","3.31","3.34","3.36","3.32","-0.20%"
"02/26/2025","3.31","3.36","3.36","3.33","-1.46%"
"02/25/2025","3.36","3.38","3.38","3.35","-0.44%"
"02/24/2025","3.38","3.39","3.40","3.37","-0.47%"
"02/21/2025","3.39","3.43","3.43","3.37","-0.93%"
"02/20/2025","3.42","3.41","3.43","3.41","0.20%"
"02/19/2025","3.42","3.38","3.42","3.34","9.98%"
"02/18/2025","3.11","3.13","3.13","3.10","0.00%"
"02/17/2025","3.11","3.15","3.15","3.10","0.68%"
"02/14/2025","3.08","3.08","3.10","3.07","0.62%"
"02/13/2025","3.07","3.13","3.13","3.06","-2.05%"
"02/12/2025","3.13","3.11","3.14","3.09","1.43%"
"02/11/2025","3.09","3.06","3.09","3.06","1.21%"
"02/10/2025","3.05","3.06","3.07","3.04","-0.29%"
"02/07/2025","3.06","3.07","3.09","3.04","-0.33%"
"02/06/2025","3.07","3.07","3.09","3.05","0.00%"
"02/05/2025","3.07","3.09","3.09","3.05","-0.84%"
"02/04/2025","3.10","3.13","3.14","3.09","-0.61%"
"02/03/2025","3.12","3.18","3.19","3.11","-2.53%"
"01/31/2025","3.20","3.23","3.24","3.19","-1.30%"
"01/30/2025","3.24","3.27","3.27","3.22","-1.34%"
"01/29/2025","3.28","3.28","3.28","3.25","-0.42%"
"01/28/2025","3.30","3.29","3.30","3.28","0.52%"
"01/27/2025","3.28","3.29","3.30","3.25","-0.58%"
"01/24/2025","3.30","3.30","3.33","3.28","0.15%"
"01/23/2025","3.29","3.29","3.32","3.28","0.24%"
"01/22/2025","3.29","3.29","3.29","3.26","0.00%"
"01/21/2025","3.29","3.31","3.32","3.27","-1.38%"
"01/20/2025","3.33","3.40","3.41","3.32","-1.25%"
"01/17/2025","3.37","3.38","3.39","3.35","-0.82%"
"01/16/2025","3.40","3.42","3.45","3.39","0.00%"
"01/15/2025","3.40","3.47","3.49","3.39","-2.07%"
"01/14/2025","3.47","3.44","3.50","3.44","0.20%"
"01/13/2025","3.47","3.46","3.49","3.44","0.55%"
"01/10/2025","3.45","3.43","3.45","3.41","1.35%"
"01/09/2025","3.40","3.40","3.42","3.38","0.62%"
"01/08/2025","3.38","3.35","3.39","3.33","0.96%"
"01/07/2025","3.35","3.33","3.35","3.31","0.42%"
"01/06/2025","3.33","3.25","3.39","3.24","1.12%"
"01/03/2025","3.30","3.25","3.30","3.24","1.85%"
"01/02/2025","3.24","3.30","3.30","3.20","1.05%"
"12/31/2024","3.20","3.20","3.20","3.20","-1.19%"
"12/30/2024","3.24","3.34","3.37","3.21","-0.22%"
"12/27/2024","3.25","3.22","3.32","3.21","2.01%"
"12/23/2024","3.18","3.18","3.21","3.16","1.30%"
"12/20/2024","3.14","3.17","3.19","3.14","-0.63%"
"12/19/2024","3.16","3.16","3.18","3.15","1.74%"
"12/18/2024","3.11","3.12","3.13","3.10","0.55%"
"12/17/2024","3.09","3.14","3.14","3.09","-0.99%"
"12/16/2024","3.12","3.12","3.15","3.11","0.00%"
"12/13/2024","3.12","3.07","3.12","3.06","2.33%"
"12/12/2024","3.05","3.02","3.06","3.00","1.74%"
"12/11/2024","3.00","3.01","3.02","2.97","-0.33%"
"12/10/2024","3.01","3.01","3.03","3.00","0.00%"
"12/09/2024","3.01","3.01","3.02","2.99","0.00%"
"12/06/2024","3.01","3.03","3.03","2.99","-0.23%"
"12/05/2024","3.01","3.02","3.03","2.98","0.00%"
"12/04/2024","3.01","3.04","3.05","3.01","-0.66%"
"12/03/2024","3.03","3.03","3.04","3.00","0.00%"
"12/02/2024","3.03","3.05","3.05","3.01","-0.33%"
"11/29/2024","3.04","3.06","3.09","3.04","-0.78%"
"11/28/2024","3.07","3.10","3.11","3.06","-0.71%"
"11/27/2024","3.09","3.13","3.15","3.08","-1.03%"
"11/26/2024","3.12","3.15","3.16","3.12","-0.54%"
"11/25/2024","3.14","3.17","3.19","3.13","-1.63%"
"11/22/2024","3.19","3.24","3.24","3.15","-0.99%"
"11/21/2024","3.22","3.25","3.25","3.21","-0.52%"
"11/20/2024","3.24","3.24","3.27","3.23","0.47%"
"11/19/2024","3.22","3.24","3.24","3.19","-1.01%"
"11/18/2024","3.26","3.31","3.33","3.25","-0.88%"
"11/15/2024","3.29","3.29","3.31","3.27","0.27%"
"11/14/2024","3.28","3.34","3.34","3.28","-1.15%"
"11/13/2024","3.32","3.33","3.34","3.29","0.39%"
"11/12/2024","3.30","3.30","3.30","3.26","0.79%"
"11/11/2024","3.28","3.31","3.33","3.27","-1.95%"
"11/08/2024","3.34","3.35","3.36","3.29","-0.21%"
"11/07/2024","3.35","3.32","3.40","3.32","0.97%"
"11/06/2024","3.32","3.30","3.34","3.27","-0.15%"
"11/05/2024","3.32","3.32","3.35","3.30","0.73%"
"11/04/2024","3.30","3.31","3.33","3.28","-0.39%"
"10/31/2024","3.31","3.32","3.34","3.29","1.10%"
"10/30/2024","3.27","3.21","3.29","3.19","1.08%"
"10/29/2024","3.24","3.21","3.25","3.21","0.90%"
"10/28/2024","3.21","3.25","3.25","3.19","-0.47%"
"10/25/2024","3.22","3.20","3.23","3.19","1.16%"
"10/24/2024","3.19","3.21","3.21","3.17","-1.42%"
"10/23/2024","3.23","3.25","3.25","3.23","-0.49%"
"10/22/2024","3.25","3.25","3.27","3.22","0.87%"
"10/21/2024","3.22","3.16","3.23","3.16","1.96%"
"10/18/2024","3.16","3.22","3.22","3.16","-1.06%"
"10/17/2024","3.19","3.21","3.22","3.18","0.00%"
"10/16/2024","3.19","3.22","3.23","3.19","-1.79%"
"10/15/2024","3.25","3.27","3.28","3.24","-1.52%"
"10/14/2024","3.30","3.29","3.31","3.28","-0.21%"
"10/11/2024","3.31","3.28","3.32","3.27","0.79%"
"10/10/2024","3.28","3.30","3.31","3.28","0.00%"
"10/09/2024","3.28","3.27","3.29","3.26","0.21%"
"10/08/2024","3.27","3.28","3.30","3.27","-0.21%"
"10/07/2024","3.28","3.26","3.29","3.25","1.02%"
"10/04/2024","3.25","3.21","3.26","3.20","1.56%"
"10/03/2024","3.20","3.16","3.21","3.16","1.30%"
"10/02/2024","3.16","3.12","3.17","3.12","1.41%"
"10/01/2024","3.11","3.19","3.19","3.09","-2.78%"
"09/30/2024","3.20","3.21","3.24","3.19","0.00%"
"09/27/2024","3.20","3.22","3.23","3.18","-1.14%"
"09/26/2024","3.24","3.27","3.27","3.21","-1.22%"
"09/25/2024","3.28","3.22","3.28","3.21","1.96%"
"09/24/2024","3.22","3.25","3.28","3.22","-1.50%"
"09/23/2024","3.27","3.31","3.31","3.26","-1.18%"
"09/20/2024","3.31","3.28","3.32","3.27","0.64%"
"09/19/2024","3.29","3.29","3.30","3.28","0.15%"
"09/18/2024","3.28","3.22","3.29","3.22","1.74%"
"09/17/2024","3.22","3.19","3.22","3.17","0.59%"
"09/16/2024","3.20","3.21","3.23","3.20","-0.37%"
"09/13/2024","3.22","3.21","3.23","3.19","-0.34%"
"09/12/2024","3.23","3.19","3.23","3.17","1.64%"
"09/11/2024","3.18","3.21","3.22","3.17","-1.61%"
"09/10/2024","3.23","3.25","3.26","3.22","-0.19%"
"09/09/2024","3.23","3.26","3.29","3.23","0.00%"
"09/06/2024","3.23","3.25","3.25","3.20","-1.07%"
"09/05/2024","3.27","3.29","3.31","3.25","-0.46%"
"09/04/2024","3.29","3.35","3.36","3.28","-1.85%"
"09/03/2024","3.35","3.40","3.42","3.34","-1.15%"
"09/02/2024","3.39","3.39","3.41","3.38","0.83%"
"08/30/2024","3.36","3.34","3.36","3.32","1.18%"
"08/28/2024","3.32","3.34","3.35","3.31","-0.78%"
"08/27/2024","3.35","3.32","3.38","3.31","1.06%"
"08/26/2024","3.31","3.26","3.33","3.26","0.73%"
"08/23/2024","3.29","3.30","3.32","3.28","-0.36%"
"08/22/2024","3.30","3.26","3.30","3.24","1.01%"
"08/21/2024","3.27","3.30","3.31","3.26","-0.97%"
"08/20/2024","3.30","3.33","3.33","3.29","-0.93%"
"08/19/2024","3.33","3.32","3.33","3.30","-0.21%"
"08/16/2024","3.34","3.32","3.34","3.30","0.39%"
"08/15/2024","3.32","3.27","3.34","3.26","1.93%"
"08/14/2024","3.26","3.26","3.30","3.26","-0.43%"
"08/13/2024","3.27","3.33","3.33","3.27","-1.56%"
"08/12/2024","3.33","3.33","3.35","3.32","0.33%"
"08/09/2024","3.31","3.35","3.35","3.30","-1.37%"
"08/08/2024","3.36","3.34","3.37","3.31","0.24%"
"08/07/2024","3.35","3.31","3.38","3.31","1.61%"
"08/06/2024","3.30","3.33","3.34","3.25","-0.57%"
"08/05/2024","3.32","3.28","3.33","3.23","0.45%"
"08/02/2024","3.30","3.33","3.34","3.29","-1.20%"
"08/01/2024","3.34","3.36","3.38","3.33","-0.89%"
"07/31/2024","3.37","3.40","3.41","3.36","-1.29%"
"07/30/2024","3.42","3.44","3.46","3.40","-0.73%"
"07/29/2024","3.44","3.47","3.47","3.42","-1.15%"
"07/26/2024","3.48","3.51","3.53","3.47","-0.20%"
"07/25/2024","3.49","3.51","3.51","3.46","-0.43%"
"07/24/2024","3.50","3.49","3.51","3.47","0.29%"
"07/23/2024","3.49","3.50","3.50","3.44","0.29%"
"07/22/2024","3.48","3.44","3.48","3.44","0.81%"
"07/19/2024","3.46","3.41","3.46","3.41","2.10%"
"07/18/2024","3.38","3.41","3.43","3.38","-0.79%"
"07/17/2024","3.41","3.41","3.43","3.40","-0.23%"
"07/16/2024","3.42","3.44","3.44","3.41","-0.87%"
"07/15/2024","3.45","3.49","3.49","3.45","-0.33%"
"07/13/2024","3.46","3.46","3.46","3.46","-0.53%"
"07/12/2024","3.48","3.46","3.51","3.46","1.02%"
"07/11/2024","3.44","3.51","3.53","3.44","-2.02%"
"07/10/2024","3.52","3.54","3.54","3.50","-1.32%"
"07/09/2024","3.56","3.49","3.56","3.49","1.92%"
"07/08/2024","3.50","3.53","3.55","3.50","0.16%"
"07/05/2024","3.49","3.55","3.55","3.48","-1.54%"
"07/04/2024","3.55","3.54","3.57","3.54","0.54%"
"07/03/2024","3.53","3.60","3.61","3.53","-2.14%"
"07/02/2024","3.60","3.61","3.63","3.58","-0.41%"
"07/01/2024","3.62","3.57","3.63","3.56","0.98%"
"06/28/2024","3.58","3.57","3.59","3.56","0.53%"
"06/27/2024","3.56","3.54","3.58","3.53","1.14%"
"06/26/2024","3.52","3.51","3.54","3.50","0.57%"
"06/25/2024","3.50","3.49","3.51","3.47","0.34%"
"06/24/2024","3.49","3.50","3.50","3.47","0.00%"
"06/21/2024","3.49","3.50","3.51","3.46","-1.02%"
"06/20/2024","3.53","3.54","3.55","3.49","0.00%"
"06/19/2024","3.53","3.49","3.55","3.48","1.15%"
"06/18/2024","3.49","3.54","3.56","3.48","-1.55%"
"06/17/2024","3.54","3.50","3.56","3.48","1.26%"
"06/14/2024","3.50","3.54","3.58","3.48","-1.58%"
"06/13/2024","3.55","3.58","3.61","3.55","-0.39%"
"06/12/2024","3.57","3.64","3.65","3.56","-2.46%"
"06/11/2024","3.66","3.65","3.72","3.63","-0.57%"
"06/10/2024","3.68","3.63","3.68","3.60","2.66%"
"06/08/2024","3.58","3.58","3.58","3.58","-0.93%"
"06/07/2024","3.62","3.56","3.63","3.54","2.67%"
"06/06/2024","3.52","3.52","3.56","3.49","0.83%"
"06/05/2024","3.49","3.54","3.55","3.49","-1.13%"
"06/04/2024","3.53","3.56","3.57","3.49","-1.09%"
"06/03/2024","3.57","3.64","3.65","3.54","-1.87%"
"05/31/2024","3.64","3.64","3.69","3.63","0.22%"
"05/30/2024","3.63","3.66","3.66","3.63","-0.44%"
"05/29/2024","3.65","3.61","3.65","3.56","2.01%"
"05/28/2024","3.58","3.53","3.58","3.52","1.10%"
"05/27/2024","3.54","3.57","3.58","3.52","-0.62%"
"05/24/2024","3.56","3.57","3.60","3.56","-0.84%"
"05/23/2024","3.59","3.54","3.59","3.52","1.82%"
"05/22/2024","3.53","3.56","3.56","3.52","0.31%"
"05/21/2024","3.52","3.54","3.55","3.50","-0.90%"
"05/20/2024","3.55","3.56","3.57","3.53","0.64%"
"05/18/2024","3.52","3.52","3.52","3.52","-0.47%"
"05/17/2024","3.54","3.51","3.55","3.51","1.49%"
"05/16/2024","3.49","3.47","3.50","3.46","0.37%"
"05/15/2024","3.48","3.59","3.60","3.46","-3.58%"
"05/14/2024","3.61","3.57","3.61","3.55","0.98%"
"05/13/2024","3.57","3.57","3.58","3.55","-0.39%"
"05/10/2024","3.58","3.54","3.59","3.52","1.21%"
"05/09/2024","3.54","3.54","3.56","3.52","1.19%"
"05/08/2024","3.50","3.47","3.51","3.47","0.44%"
"05/07/2024","3.48","3.51","3.52","3.48","-1.64%"
"05/06/2024","3.54","3.53","3.55","3.49","-0.67%"
"05/03/2024","3.57","3.58","3.59","3.51","-0.89%"
"05/02/2024","3.60","3.60","3.61","3.58","-0.32%"
"05/01/2024","3.61","3.62","3.62","3.61","-0.32%"
"04/30/2024","3.62","3.56","3.63","3.56","1.43%"
"04/29/2024","3.57","3.61","3.62","3.56","-1.46%"
"04/26/2024","3.62","3.67","3.68","3.62","-1.58%"
"04/25/2024","3.68","3.65","3.71","3.63","1.02%"
"04/24/2024","3.64","3.58","3.66","3.58","2.24%"
"04/23/2024","3.56","3.55","3.59","3.53","0.00%"
"04/22/2024","3.56","3.59","3.62","3.56","-0.45%"
"04/19/2024","3.58","3.51","3.59","3.50","1.04%"
"04/18/2024","3.54","3.53","3.56","3.50","-0.23%"
"04/17/2024","3.55","3.58","3.59","3.54","-0.50%"
"04/16/2024","3.57","3.54","3.59","3.52","1.25%"
"04/15/2024","3.52","3.45","3.54","3.45","2.83%"
"04/12/2024","3.43","3.51","3.52","3.40","-3.41%"
"04/11/2024","3.55","3.54","3.55","3.49","1.55%"
"04/10/2024","3.49","3.45","3.52","3.41","1.60%"
"04/09/2024","3.44","3.49","3.51","3.43","-2.16%"
"04/08/2024","3.51","3.53","3.55","3.50","0.66%"
"04/05/2024","3.49","3.46","3.50","3.44","1.25%"
"04/04/2024","3.45","3.48","3.50","3.44","-1.82%"
"04/03/2024","3.51","3.49","3.54","3.48","0.29%"
"04/02/2024","3.50","3.46","3.52","3.43","4.18%"
"04/01/2024","3.36","3.36","3.36","3.36","0.00%"
"03/29/2024","3.36","3.36","3.36","3.36","-0.90%"
"03/28/2024","3.39","3.40","3.43","3.39","0.38%"
"03/27/2024","3.38","3.44","3.45","3.38","-1.97%"
"03/26/2024","3.45","3.47","3.48","3.43","-1.35%"
"03/25/2024","3.49","3.46","3.50","3.44","1.33%"
"03/22/2024","3.45","3.49","3.49","3.44","-1.63%"
"03/21/2024","3.51","3.55","3.57","3.50","-1.90%"
"03/20/2024","3.57","3.56","3.60","3.55","-0.28%"
"03/19/2024","3.58","3.61","3.61","3.57","-0.75%"
"03/18/2024","3.61","3.64","3.66","3.60","-0.85%"
"03/15/2024","3.64","3.65","3.66","3.63","0.58%"
"03/14/2024","3.62","3.57","3.63","3.55","1.83%"
"03/13/2024","3.56","3.51","3.57","3.51","0.45%"
"03/12/2024","3.54","3.52","3.56","3.50","0.68%"
"03/11/2024","3.52","3.46","3.53","3.46","1.50%"
"03/09/2024","3.46","3.46","3.46","3.46","-0.43%"
"03/08/2024","3.48","3.50","3.51","3.45","-0.97%"
"03/07/2024","3.51","3.56","3.58","3.47","-1.21%"
"03/06/2024","3.56","3.55","3.58","3.54","0.37%"
"03/05/2024","3.54","3.61","3.61","3.52","-2.34%"
"03/04/2024","3.63","3.65","3.66","3.62","-0.33%"
"03/01/2024","3.64","3.65","3.69","3.63","0.30%"
"02/29/2024","3.63","3.68","3.74","3.62","-1.95%"
"02/28/2024","3.70","3.68","3.71","3.66","0.71%"
"02/27/2024","3.67","3.63","3.69","3.62","1.69%"
"02/26/2024","3.61","3.52","3.63","3.51","2.35%"
"02/23/2024","3.53","3.62","3.66","3.53","-1.56%"
"02/22/2024","3.59","3.64","3.65","3.59","-0.25%"
"02/21/2024","3.60","3.54","3.61","3.53","1.73%"
"02/20/2024","3.53","3.56","3.58","3.53","-1.04%"
"02/19/2024","3.57","3.57","3.59","3.56","0.37%"
"02/16/2024","3.56","3.56","3.59","3.52","1.57%"
"02/15/2024","3.50","3.51","3.52","3.47","-0.65%"
"02/14/2024","3.53","3.57","3.59","3.52","-1.40%"
"02/13/2024","3.58","3.55","3.61","3.52","0.85%"
"02/12/2024","3.55","3.55","3.57","3.53","-0.14%"
"02/09/2024","3.55","3.58","3.60","3.53","0.31%"
"02/08/2024","3.54","3.51","3.55","3.49","1.61%"
"02/07/2024","3.48","3.47","3.51","3.46","0.29%"
"02/06/2024","3.47","3.48","3.52","3.46","-0.54%"
"02/05/2024","3.49","3.42","3.51","3.42","2.02%"
"02/02/2024","3.42","3.38","3.43","3.34","2.79%"
"02/01/2024","3.33","3.38","3.40","3.33","0.00%"
"01/31/2024","3.34","3.39","3.43","3.34","-2.66%"
"01/30/2024","3.43","3.39","3.46","3.38","1.06%"
"01/29/2024","3.39","3.42","3.44","3.38","-2.45%"
"01/26/2024","3.48","3.41","3.49","3.41","0.46%"
"01/25/2024","3.46","3.53","3.56","3.44","-1.54%"
"01/24/2024","3.51","3.51","3.52","3.47","0.20%"
"01/23/2024","3.51","3.49","3.52","3.47","1.77%"
"01/22/2024","3.45","3.45","3.49","3.45","-1.03%"
"01/19/2024","3.48","3.51","3.53","3.47","-0.97%"
"01/18/2024","3.52","3.51","3.52","3.47","0.00%"
"01/17/2024","3.51","3.51","3.51","3.43","2.54%"
"01/16/2024","3.42","3.41","3.44","3.39","0.74%"
"01/15/2024","3.40","3.40","3.44","3.38","1.64%"
"01/13/2024","3.35","3.35","3.35","3.35","-0.59%"
"01/12/2024","3.37","3.39","3.40","3.35","-1.67%"
"01/11/2024","3.42","3.41","3.44","3.38","0.00%"
"01/10/2024","3.42","3.40","3.42","3.37","0.74%"
"01/09/2024","3.40","3.39","3.45","3.38","1.34%"
"01/08/2024","3.35","3.44","3.45","3.35","0.00%"
"01/05/2024","3.35","3.37","3.44","3.34","0.72%"
"01/04/2024","3.33","3.19","3.36","3.19","3.45%"
"01/03/2024","3.22","3.32","3.32","3.22","-2.57%"
"01/02/2024","3.30","3.28","3.30","3.23","3.35%"
"12/29/2023","3.19","3.13","3.21","3.13","2.93%"
"12/28/2023","3.10","3.08","3.14","3.07","1.17%"
"12/27/2023","3.07","3.13","3.13","3.07","-2.01%"
"12/22/2023","3.13","3.15","3.17","3.12","-0.35%"
"12/21/2023","3.14","3.15","3.17","3.13","-0.25%"
"12/20/2023","3.15","3.16","3.19","3.13","-0.82%"
"12/19/2023","3.18","3.23","3.26","3.17","-2.64%"
"12/18/2023","3.26","3.26","3.28","3.20","1.27%"
"12/15/2023","3.22","3.37","3.37","3.21","-2.86%"
"12/14/2023","3.32","3.27","3.35","3.23","-2.04%"
"12/13/2023","3.38","3.45","3.45","3.38","-1.46%"
"12/12/2023","3.43","3.43","3.46","3.42","-1.74%"
"12/11/2023","3.50","3.47","3.52","3.47","0.43%"
"12/08/2023","3.48","3.42","3.50","3.41","2.50%"
"12/07/2023","3.40","3.43","3.44","3.38","-0.44%"
"12/06/2023","3.41","3.46","3.49","3.41","-1.24%"
"12/05/2023","3.45","3.54","3.55","3.45","-2.95%"
"12/04/2023","3.56","3.59","3.61","3.55","-0.84%"
"12/01/2023","3.59","3.68","3.70","3.59","-2.92%"
"11/30/2023","3.70","3.67","3.73","3.65","0.93%"
"11/29/2023","3.66","3.67","3.72","3.66","-2.45%"
"11/28/2023","3.76","3.80","3.84","3.74","-1.11%"
"11/27/2023","3.80","3.89","3.90","3.80","-1.76%"
"11/24/2023","3.87","3.89","3.93","3.86","-0.95%"
"11/23/2023","3.90","3.82","3.90","3.79","3.12%"
"11/22/2023","3.78","3.84","3.86","3.75","0.00%"
"11/21/2023","3.79","3.82","3.86","3.79","-1.28%"
"11/20/2023","3.84","3.85","3.91","3.83","0.84%"
"11/17/2023","3.80","3.76","3.80","3.70","-0.39%"
"11/16/2023","3.82","3.87","3.89","3.81","-1.70%"
"11/15/2023","3.88","3.84","3.90","3.82","0.54%"
"11/14/2023","3.86","3.97","3.99","3.86","-2.79%"
"11/13/2023","3.97","3.96","4.00","3.94","1.48%"
"11/11/2023","3.92","3.92","3.92","3.92","-0.74%"
"11/10/2023","3.94","3.94","3.98","3.92","1.28%"
"11/09/2023","3.89","3.87","3.92","3.86","0.44%"
"11/08/2023","3.88","3.97","3.97","3.88","-1.20%"
"11/07/2023","3.92","4.01","4.01","3.92","-1.23%"
"11/06/2023","3.97","3.92","3.98","3.92","1.69%"
"11/03/2023","3.91","4.00","4.00","3.89","-1.41%"
